,mean,median,min,max
137,1.3141327631726232,1.2946262390558836,0.9313039584633586,1.8640058321289277
138,1.3165122155635915,1.3025206216832914,0.9370446225124888,1.8791863078529893
139,1.318458427585489,1.3006244246994525,0.9147275489624419,1.8540296004207588
140,1.3199932698659858,1.3042557836397446,0.9261875718586071,1.8445112233337484
141,1.323649296844914,1.3077515240363762,0.9228051147513526,1.8809335265650629
142,1.3276085070002268,1.311834139410962,0.9247277264594651,1.8714724881356195
143,1.3297469168535054,1.3185827136111379,0.9427884034554838,1.855060852135409
144,1.3325619596881666,1.3155806538724186,0.9482783037978868,1.8792136586166124
145,1.3347203456297236,1.322495401538974,0.949821246071574,1.9064373341516132
146,1.3375822719267927,1.3230190691964177,0.9540059193012143,1.9457908124655938
147,1.3401727949671347,1.3295946071767877,0.9389605172233048,1.9537815679808015
148,1.3423669398557962,1.3312440451197431,0.9303091785283519,1.9479500513940553
149,1.344311610788204,1.33515455483113,0.9412866805947101,1.9429965994870817
150,1.3466114885939282,1.3345117701073193,0.9377919080464805,1.9710845949727156
151,1.3503046658927342,1.3404338120628068,0.9321029407769061,2.0046698509538614
152,1.3525500814444675,1.3413404727220226,0.928707213429859,2.0280869471907765
153,1.3561382247076137,1.3410091106967,0.9365553880682368,2.019579662297342
154,1.3591319387641818,1.349733957644149,0.9423437136261011,2.017396971632197
155,1.362513395855753,1.349286891867036,0.9477026436785687,2.0174662292876926
156,1.3660427914054283,1.3544281937772351,0.9520233164054966,2.0557436541945915
157,1.3689454171246633,1.3535334818452234,0.94942250227836,2.0621832972779184
158,1.371918610442496,1.362354369078575,0.9404596107574406,2.0272545146167222
159,1.3750854608587917,1.3644136657233477,0.9389043547689597,2.084781948598252
160,1.3785576587742099,1.3669417836669424,0.9315009439780779,2.077513119676024
161,1.381220290000069,1.37454832645464,0.9254897287728271,2.093618492265607
162,1.3843965758318502,1.3783568043587495,0.9181972223846026,2.1366819783037214
163,1.3873009379202172,1.3777254782347494,0.9143612285694874,2.131736877107418
164,1.3909603562140487,1.381906264347273,0.9112959581191344,2.150280553860628
165,1.3934728876868612,1.3833418766027832,0.9186127980453986,2.137448035669865
166,1.396082465932985,1.3858893178981564,0.9187763160840612,2.12704338277221
167,1.399610088636273,1.3873312058180958,0.9014583531087276,2.135936086414918
168,1.401660997795344,1.3836624670822721,0.9183690441163294,2.1599460974641014
169,1.403535691716028,1.386998908565824,0.9221540406725844,2.1550377301123786
170,1.406913714289471,1.3896308334113256,0.924557541548627,2.1642509991786647
171,1.4085289228871496,1.394440274721724,0.9233067150275213,2.1570398798032677
172,1.4124020932554595,1.3953201535022823,0.9229775735577834,2.1626172569524726
173,1.4161019769914207,1.3996107718975568,0.9222013991896427,2.1727675079851716
174,1.4187632401407901,1.4034614940188463,0.9101899547039043,2.16058739960218
175,1.4212119608570246,1.4093838961783443,0.9141101912474893,2.1780975412341936
176,1.4233400824419398,1.4076994271220649,0.9202183991752002,2.190687333173275
177,1.4274049643171767,1.4094518235111924,0.920592295021543,2.164160904434776
178,1.4298449302819503,1.411465729099897,0.9109527245659911,2.155933258919726
179,1.4329346189012524,1.4163068797195721,0.891152301475421,2.164296749363871
180,1.4358803156009723,1.4145664917017915,0.9089604811305859,2.2037767777968518
181,1.4390760648216063,1.4208859027862082,0.8949301221968247,2.2127887536421897
182,1.4402351099481046,1.4260474100797813,0.8948502895255787,2.197880791123099
183,1.4426919699902283,1.429324418727557,0.8981859392287346,2.230522026880918
184,1.4459494314484223,1.426946747715074,0.8844707850069263,2.214844941455623
185,1.4470004895569808,1.4282900223057962,0.8788873865709942,2.219685795126132
186,1.4506351450163772,1.4321072136792892,0.8986747200044082,2.2008312151259513
187,1.4534616727419643,1.434642396836364,0.907244111571579,2.191020309510368
188,1.456363006660912,1.4400215253831516,0.8955136671498276,2.214932338438975
189,1.4589476937848447,1.4404798684056264,0.8948308253398215,2.173981944157075
190,1.4611515547749296,1.4481762764834616,0.9141810307501282,2.2300223107139536
191,1.4629626652231658,1.4510537771711873,0.9185424867096084,2.255928648728862
192,1.4651487721339775,1.4514620340370719,0.911992182536102,2.323890055169768
193,1.4690765560186845,1.4564275291715587,0.9259055551341195,2.285208073594049
194,1.4733474071501107,1.468111774567784,0.9215941182927055,2.289001010402607
195,1.4758629585947867,1.4732754162740984,0.9217097452756654,2.2752484242237823
196,1.480099093269867,1.4729213989453234,0.9337618731398881,2.2851774415365695
197,1.482335516169701,1.4753406571360914,0.9364389809553249,2.3123487021980784
198,1.4848140565516137,1.4727996961161511,0.9431612504297961,2.2673759841537438
199,1.489485183114315,1.4789212871648312,0.9420054763926567,2.3057399393223323
200,1.4919561422676955,1.486223552112713,0.9439929051081369,2.3124884947473583
201,1.4946567346691138,1.4864418787224776,0.9589049879954339,2.3076647986980365
202,1.4973252539904172,1.4865375090326705,0.9571231342437518,2.3254996509457997
203,1.4997911172739242,1.4849959152285248,0.9668871233498324,2.3123274504402955
204,1.5025671834834198,1.4900251856635647,0.9598953013121717,2.3447174561418618
205,1.506767568119454,1.497691793938727,0.9660781477085447,2.344139734126965
206,1.5094427336705625,1.5006425878979468,0.9819545146197856,2.352839733237414
207,1.5123447651416388,1.5094378470764922,0.9659195318874706,2.367809823586347
208,1.5160385333590691,1.507867767357041,0.9732954949335071,2.383503206138781
209,1.519783008143897,1.5029115846762346,0.9618261623139954,2.3720756159591483
210,1.5231424562458995,1.5119082854728847,0.9431219781905607,2.3771916795015207
211,1.5255251188454952,1.5042523042117644,0.9394740972169161,2.3562396005401602
212,1.5293523075941908,1.5144290877802713,0.9570136400792018,2.3951996624541456
213,1.531064705524267,1.517460312376663,0.9534700463447274,2.3850488180425136
214,1.5340183702886836,1.5215911015507944,0.9819907121566821,2.371199795019393
215,1.5368407935485195,1.5228950680392646,0.966650876077932,2.3805127355054494
216,1.538805119432373,1.5240957842425618,0.9772697255207989,2.327272454866333
217,1.5422114800894173,1.5292790271106453,0.9745290205178521,2.3665041429624813
218,1.5456392320429702,1.5245380560139445,0.9900331277925745,2.4041685753414725
219,1.5487202401148814,1.5309021493216504,0.9680879037286171,2.389229319464176
220,1.5514092723331254,1.533581548967001,0.956431698965237,2.386177968171619
221,1.553947355432907,1.541412814955594,0.9451422040486571,2.400155286640488
222,1.558305329413255,1.537036327997649,0.9441550349898798,2.4381104011613957
223,1.562349480187091,1.5493490529105496,0.9312219501298424,2.4692318664347046
224,1.5658921632802438,1.5511801964842324,0.9339109978199711,2.4793975635802386
225,1.5691754858845866,1.5553198106689028,0.9208655243402343,2.5078520005165457
226,1.5724734774604077,1.554374184934748,0.916200366999711,2.5080723550608566
227,1.5759904830252718,1.5523650123450996,0.9174143351219547,2.5476114009048607
228,1.5782940434089157,1.5549984335199527,0.9249540562504537,2.5055706808818226
229,1.5812753469282586,1.561232885423932,0.9371230215811568,2.5249458707051295
230,1.584308069146656,1.5644044192980016,0.9450779977283515,2.573206817045748
231,1.5873678319126465,1.565978288452026,0.9391662788300974,2.5254870553288185
232,1.5914802379197537,1.5665579936034066,0.9480520464415029,2.5417741144330686
233,1.5952503795045294,1.5743441132489453,0.9285372837817311,2.546089513496426
234,1.5984076051224965,1.5766761596815195,0.9125454062509881,2.6013991155730096
235,1.6022625442505052,1.5791961984781036,0.9169323303299559,2.627087904785269
236,1.605107907201054,1.583599771362302,0.9097724147489858,2.6354070284025424
237,1.6081626570734502,1.5857244198047726,0.904289358855471,2.6742693030145923
238,1.6111042191308713,1.5859153147134988,0.8982604770924054,2.742259418770142
239,1.6139121609930145,1.598119425503767,0.8930536997571289,2.714107867403568
240,1.6180433773732392,1.593006153647757,0.9075323368139973,2.7506985543012505
241,1.6239838831745104,1.599852597226986,0.9163766307502003,2.759393385187783
242,1.6286815995820771,1.6082793568388,0.9170196953217101,2.7562626275792463
243,1.6321169748673863,1.6178882276669502,0.9039266261479548,2.7355407368718727
244,1.6357777215773135,1.618881703535625,0.9200492238443929,2.7704858898203097
245,1.6388784279168238,1.6211570906614199,0.9047593843287182,2.748656915258421
246,1.6428597685646986,1.6284905645453578,0.9055208587267705,2.7833073815619853
247,1.6456671680702895,1.636447404828309,0.9210156522186159,2.7683187174431922
248,1.6484714521530779,1.632907244196533,0.9222402177940477,2.76051734663682
249,1.6523342575112425,1.6364725597479475,0.9109425304396426,2.7859844634096294
250,1.6543830073003452,1.637187202917093,0.9160306573045951,2.8152110936272967
251,1.6584471306369293,1.6419656660359596,0.9286122754868056,2.8504114809576335
252,1.6609698818194834,1.6504762966148518,0.9533625785954827,2.8262194391483733
253,1.6641809283362405,1.6473148333304333,0.9531646858826529,2.834116194312773
254,1.6687997622296646,1.6531803361722677,0.9519858208228654,2.8189561541224903
255,1.6732276845219731,1.6602940177603993,0.9548326495538609,2.8206228373777344
256,1.6769302163554927,1.659620648508422,0.9748306142129368,2.856044850345757
257,1.6811450120301095,1.6597627323845217,0.9615756908875748,2.888427780188226
258,1.6851722847982422,1.6709924562203295,0.9696181427140724,2.890086430220523
259,1.6876323991431839,1.677967555383478,0.9829406237442229,2.869902733788736
260,1.6918192742802556,1.686626042269559,0.9874318508464321,2.854143348720604
261,1.6943011691673078,1.6748910480068389,0.9779890311194784,2.8811383702108397
262,1.6985966445015306,1.682221558978667,0.9928225417854797,2.9097069965310345
263,1.70250442929207,1.6842717329446595,0.9817522695599922,2.9028301057572166
264,1.7065533461568292,1.6890953493005851,0.976874912124555,2.9339693698748617
265,1.7095609945909407,1.6904733518178667,0.9858881168551048,2.8888457841835398
266,1.7125984101254734,1.6911107103883873,0.9832608457083624,2.939271958417317
267,1.7153343747415761,1.703606384108628,0.9821423656287753,2.9739271374432255
268,1.721043338871301,1.7100238044808935,0.9856179042188102,2.9919281035735534
269,1.7230233222405953,1.7061313964090306,0.9848271617954363,2.9882649475326226
270,1.727386812977641,1.7054314395665904,0.9504883690776118,2.956777215975587
271,1.731683256795753,1.7039314753367805,0.9514202619399856,2.9473655072007117
272,1.7355243653646415,1.7055774282350789,0.9481864946847169,2.9855008197467234
273,1.7371347476627943,1.7130853672113608,0.9411132308626302,2.98929530186763
274,1.740039498872894,1.7141320755930765,0.9551424560015118,2.9867969225693067
275,1.7431416566604951,1.708657525077763,0.9736953665252374,3.0227327335153835
276,1.7462186479138895,1.7156319271260478,0.9742558578749101,3.054102513717672
277,1.7491507247459863,1.7288122575773253,0.9867662424049243,3.1439332582444757
278,1.7509512506723206,1.7246163003119308,0.9893207995889644,3.104173994796463
279,1.754570833037783,1.7204305531541695,1.0059146580881206,3.127632977152875
280,1.757608464384519,1.7255237780503718,1.0145884426319682,3.1229565346610832
281,1.7619842881066798,1.7174956647102007,1.043459036313493,3.0738757540212602
282,1.7652742923298086,1.733979259726261,1.042321676020479,3.0685525023436075
283,1.7691968910297113,1.7324180180644562,1.0277883009013011,3.1597449343436805
284,1.7719966830319527,1.7388617144896574,1.0386208569459356,3.144670166479196
285,1.7752591430013442,1.7569221004974303,1.049697304000607,3.16972235242076
286,1.7779189928368655,1.7504113811424737,1.040731801924746,3.2094248640754848
287,1.781879542219055,1.7555851633888198,1.0318558507083486,3.279875472036413
288,1.786047856165478,1.7582569008828726,1.0301451459410444,3.303132428156618
289,1.7898351299749176,1.75731615342623,1.041789661496571,3.386400093943531
290,1.7952353895220963,1.7677383296617108,1.0354214814624962,3.3765023546188884
291,1.7989419542814795,1.774615111158822,1.0424054375340281,3.326221226764379
292,1.8029426879781625,1.7753620887352346,1.0678366253749971,3.3608036437752324
293,1.8073162508447123,1.7827220928665746,1.058081688097647,3.3218825706735546
294,1.8112300747033505,1.7928591818933204,1.0627192370702385,3.2910822279667884
295,1.8154016889753466,1.788175045174711,1.0617090348482279,3.2766453457221782
296,1.821004613905463,1.8037089710952585,1.0702241380256305,3.3626177094635157
297,1.8240295594509743,1.8030939215866133,1.0737890814246083,3.373175997676796
298,1.8263396390106943,1.8129268285892548,1.07018000704226,3.3362397516506532
299,1.8286566406629545,1.8165451376849653,1.0662149793849092,3.372046264199559
300,1.8324835699837148,1.8262811489340742,1.0590542735419015,3.350437006818282
301,1.8361860717669833,1.8305076916939913,1.0555805347277065,3.302725090903334
302,1.8390240186791256,1.8330120950224127,1.0442532514418057,3.313749981574405
303,1.8430008984360908,1.8362166301316636,1.050471246433102,3.2511141375666788
304,1.8471214867717731,1.8437587072968484,1.048650999799142,3.1945987775359295
305,1.851550187048589,1.8514160495134593,1.0580186291566054,3.2734362832589388
306,1.854407724644215,1.845093840928221,1.0661844529347058,3.232627412100282
307,1.8588179999155903,1.8570989534435403,1.0826029017322454,3.240824554023067
308,1.8637848085640731,1.8686511568729753,1.0777330211662002,3.252092422318203
309,1.8675800663205118,1.8737100974070677,1.0844471331199277,3.1850609558413594
310,1.8700319420200062,1.8765309296144594,1.1082167231213909,3.197354082208536
311,1.874305135804077,1.869310891233094,1.1131411193939003,3.22448063858466
312,1.8777845742760941,1.8765569609167234,1.1002114875490852,3.137944918163953
313,1.8809036388189282,1.8673887727947243,1.1035056373711576,3.1912262685820627
314,1.8848805151240307,1.8850211222758624,1.1141175642651868,3.235072273587968
315,1.8876234679864017,1.8757955050966468,1.0756443143964114,3.251162815453202
316,1.8909643558409377,1.885534315902023,1.0659185013423123,3.237367118407489
317,1.8961808961379363,1.8833762186937322,1.0501048433802278,3.242640490150516
318,1.900801147427397,1.8968129770931275,1.042512400052174,3.2422812858370462
319,1.904919302936801,1.8924616213894603,1.0426386414775302,3.2758202095589795
320,1.9099220199290616,1.9013329461776944,1.0169770257959023,3.249824525862217
321,1.91326799845473,1.8983279763940828,1.0319019904895423,3.276309496080537
322,1.917825545236521,1.9066806300714694,1.0426599696757133,3.3245731405558767
323,1.9244601082421262,1.907679336327774,1.0394394453384532,3.461723222422582
324,1.9291381650238515,1.902285535408497,1.0443574347907547,3.4640002622169987
325,1.932496986853284,1.9175713551814764,1.0495765062762774,3.4505987508576097
326,1.936224615229041,1.9222515976545695,1.0472168909918727,3.4665800647655063
327,1.939981320808208,1.9240102908590195,1.074626519413151,3.484165261504572
328,1.9441772704945883,1.9360436933170566,1.0843334348695715,3.439935652748575
329,1.948303733030548,1.9315010774327148,1.0539434646917087,3.517473805648948
330,1.9530450262245855,1.9262839218359606,1.0277117091997146,3.4536609289526163
331,1.957423799166356,1.9330529740202902,1.0128277024672252,3.518398159852566
332,1.9630172242772437,1.9417607584608714,1.0195564546766338,3.5042369177587647
333,1.9675064274104697,1.9433458097154412,1.0302282390042505,3.4928222626390966
334,1.9703614177160094,1.9430558500034851,1.0246710712475338,3.4305938648951813
335,1.9741899516534969,1.9509515172358265,1.033773804341328,3.4116848605165826
336,1.9785985172902996,1.94913830165231,1.05425092738586,3.4595384849212794
337,1.9809884791284922,1.9565692368767142,1.0740537368575709,3.486233681492335
338,1.9846544205647947,1.9605265299056724,1.0754545890946632,3.507241396631113
339,1.9865628560211075,1.9599279345063554,1.08631117143519,3.5464187564811804
340,1.9905206956199333,1.964924631956551,1.077330256466851,3.595299687184859
341,1.9948733766229798,1.965907668166961,1.0730052057776402,3.6509342326577388
342,1.999323262717025,1.9786690555861006,1.0745269148539998,3.6825076823457965
343,2.001378041261463,1.9709815479025157,1.0733023243195143,3.7893543046452725
344,2.0055717201297405,1.9818498259406971,1.0878621292785524,3.7374549072641194
345,2.0087780433996247,1.9899147168856626,1.1114053341527863,3.712456451894533
346,2.0120587005282915,1.9943757774921944,1.1180578539644406,3.742265434398805
347,2.0154443947650718,1.9889276648053764,1.1029402257997514,3.7717134301374253
348,2.0185360002360975,1.9932901124948992,1.0932902823381445,3.685625278873574
349,2.024016608895198,1.9976928583274727,1.1101663383956006,3.718619389350539
350,2.029280420285203,1.9934261246984835,1.1346834244045303,3.711507377090929
351,2.0358242334277694,2.0014771700144784,1.1216997076843434,3.7091398012516463
352,2.0410865926743313,2.00682892053244,1.1369837422765001,3.661696430989885
353,2.044997247800033,2.017969257670137,1.1173689816231982,3.712266568289499
354,2.0504034929610753,2.0255454298122406,1.1210589110455347,3.769683140640315
355,2.0548901335218335,2.0265777669758576,1.1278292717124807,3.772377666173578
356,2.0597754757256217,2.0315619034923706,1.1295132738194325,3.7659560863696924
357,2.062875538656674,2.034662641067213,1.1191073624572456,3.7744234789297506
358,2.065872385902972,2.0370983606161124,1.1326494604345243,3.7226488166481704
359,2.070513436618283,2.0553283202654686,1.1292675715239067,3.6320218839323783
360,2.0761690036844804,2.0687950349874393,1.113778940143858,3.5712937402102765
361,2.0787259237246127,2.0661891922846163,1.1243810197837756,3.5965645820031025
362,2.084886574515632,2.0735169898730685,1.1465438911041503,3.6521567195390747
363,2.0905728294773405,2.061860227722815,1.1339738869591438,3.709422872245872
364,2.094348114434627,2.0696742487801822,1.1414948813664274,3.6713954265342834
365,2.0977156971495603,2.0817890983537137,1.1450874948916971,3.726456550099433
366,2.1050795732060696,2.0820889030209444,1.15342691111106,3.728397476404623
367,2.1086135980158134,2.08423322198671,1.1676822882959728,3.761080945715641
368,2.1118634246962573,2.0811853279678756,1.1769714860361011,3.702220217849427
369,2.1146369821152815,2.082473538127992,1.1886815128869628,3.6660651227487557
370,2.116633021633773,2.0849559480089654,1.1965350939627875,3.6104198979245212
371,2.12111893437881,2.076324189814498,1.191414891395692,3.6092704527513875
372,2.1246389597892086,2.0906226190815986,1.2143036093112585,3.6449783949373056
373,2.128945544697547,2.098455427467067,1.1866106306162811,3.729908282690451
374,2.1324785661515473,2.103691329901272,1.1977085677983155,3.7518603539092936
375,2.138078272344271,2.1092541664745905,1.190507564410027,3.783031096268523
376,2.1420476716044794,2.117728550163739,1.1861103268948643,3.819496777841781
377,2.14590713896356,2.1203598430809807,1.1733421347822592,3.747507762748479
