,NIO,NFLX,PFE,MSFT,V,PYPL,CRM,ATVI,VG,TTD,IONS,NVAX,AMGN,RDFN,SNAP
2019-04-09,-0.04150943396226414,0.009381745724248658,-0.006723858103408253,-0.004837767953957739,-0.001014391681988136,0.003942181340341522,-0.009152307012560867,-0.011772125289047808,0.0030737704918031294,-0.01356962025316455,-0.02798095901544173,-0.03609602242859633,-0.009748589020010301,-0.039807524059492616,0.005700325732899136
2019-04-10,-0.007874015748031482,-0.0021385682559702524,-0.0021008403361345573,0.00762718967395859,0.007171415878657106,0.005235602094240788,0.02102178621480455,0.018081259306530484,-0.016343207354443168,0.026126681038907806,0.02269469660774015,0.0358116706053444,0.004611398963730418,0.02277904328018221,-0.025101214574898778
2019-04-11,-0.005952380952381042,0.010166231625223121,-0.011461988304093618,0.0009149891864914661,-0.005356017643352251,-0.009858630952380931,0.0030571499875218233,-0.014417049728374431,0.005192107995846129,0.0022510129558301895,-0.021957486568558893,-0.0043875043875043485,-0.009128887513538464,0.004008908685968704,-0.010797342192690906
2019-04-12,-0.0059880239520956335,-0.04490684074527407,-0.012896355892096367,0.005235602094240788,0.011213177066835778,0.018974262633853156,-0.0002488026373080876,0.002119991520034059,-0.03409090909090906,0.0005490117787980697,0.011225220921901258,-0.0477701392561255,-0.0033833021028524257,0.009316770186335477,0.005037783375314797
2019-04-15,-0.04216867469879537,-0.006421655180269825,0.008989572096368192,0.0008267195767195368,0.005011903270266682,-0.0031342182890855552,-0.003981832887450909,-0.03215570129045908,-0.025668449197860932,0.00848007183119659,-0.009565422768068044,0.014253980007404632,-0.0010445500600615443,-0.022417582417582516,-0.010025062656641714
2019-04-16,-0.06708595387840655,0.03074049307350757,-0.028035162746495756,-0.0022302990252767163,-0.0010597182396209215,0.000739781764379499,-0.008495221437941236,-0.015081967213114722,0.029637760702524885,0.005425137260721247,-0.0069154644092046524,0.0038328162073371086,-0.01683484080096198,-0.0008992805755395628,-0.013502109704641385
2019-04-17,0.03146067415730336,-0.013264369733878456,-0.025421657296504474,0.007947677787896401,0.0012480499219968966,0.005451857327665843,-0.021483021483021503,-0.001997336884154488,-0.017057569296375252,-0.022024255805670134,-0.12738624084523953,-0.029090909090909167,-0.02972613666578039,-0.0193519351935193,0.0051325919589393365
2019-04-18,0.042483660130719025,0.01552812535227166,-0.012289942312515567,0.013305954825462152,-0.0018074166406979453,-0.013050271114787293,0.004378058202420876,0.007338225483655814,0.008676789587852562,-0.0009054781427636494,0.004265272427077527,-0.009550561797752821,-0.027403266469363197,0.016521340064249657,-0.006808510638297904
2019-04-22,-0.0010449320794148065,0.04720410711807954,-0.010411376333164135,0.0031612223393044925,0.0014985014985016143,-0.005493993854176371,0.017884615384615277,0.0008830022075057009,0.018279569892473146,0.06303811489854483,-0.005343197698314817,-0.0035923615050104107,-0.006142229234757157,-0.03069977426636572,-0.011996572407883543
2019-04-23,0.008368200836819994,0.011977952088191524,0.011547344110854674,0.013574660633484115,0.007668329177057398,0.0010299625468164209,0.015240254424082167,0.025584472871636343,0.002111932418162654,-0.0020366598778004397,0.03305785123966953,-0.021062618595825477,0.019107557974712197,0.01630181648812301,0.040000000000000036
2019-04-24,0.03734439834024883,-0.020137215879333814,-0.0008878741755454778,-0.002790178571428492,-0.0008043061312874578,0.0032737816855299418,-0.010235097078345023,0.005591397849462387,0.0,-0.014712861888941609,-0.022266666666666657,-0.01085481682496614,-0.008067208189607267,-0.03162236480293312,-0.06172860097404764
2019-04-25,-0.02200000000000002,-0.015633768940912396,0.005966738606068223,0.03189703413542255,-0.002972136222910149,0.027503263099011743,0.022248683880671916,0.013900769888793851,0.004214963119072657,0.03453757225433529,0.006273012409655054,-0.010973936899862702,0.012283358573111247,0.012778040700425874,-0.04186294551595415
2019-04-26,0.004089979550102374,0.018135418363468547,0.008581524482584646,0.00627517818407175,0.011986088684635243,0.003085019508211717,0.0177181043467598,0.015397595443999323,0.0,0.002374633328677156,0.01273885350318471,-0.028135526055082294,0.006094858156028504,0.018224299065420668,0.012059369202226389
2019-04-29,0.014256619144602967,-0.008826195936216696,-0.008758758758758756,-0.001154823312033093,0.007088063823258661,0.016824966078697434,-0.003855421686746907,0.005193186539260486,0.0020986358866736943,0.04942400594574492,-0.004683527365181406,0.07543323139653402,-0.00220288578037231,0.002753556677375091,0.028414298808432603
2019-04-30,-0.026104417670682833,-0.003228323155147761,0.024488765463266837,0.006474487436411325,0.0014320099936018238,0.0032915221065741296,-0.0004837929366231508,-0.0033064682785700628,0.017801047120418856,-0.0185906515580736,-0.0008066684592632489,0.007393364928909962,-0.011093939728446967,-0.054004576659038905,-0.007130124777183555
2019-05-01,-0.03171134020618549,0.02240155461391069,0.004435682602267121,-0.0207014856792771,-0.009614214433491641,-0.01631494945912404,-0.018998063891577988,0.007049554219365595,-0.0010288065843621075,-0.0026610138913946146,-0.009956942949407854,-0.031990967256304126,-0.016297371211698275,-0.03821964199322703,0.0053859964093356805
2019-05-02,0.009326689663983645,0.0006335629999207892,0.006133464180569259,-0.013112620897614002,-0.010383386581469645,-0.011177212907878098,-0.001973603059084672,0.019971175622812476,0.026776519052523096,0.018224573780129427,-0.01861918999728196,0.02527216174183522,0.0015319148936170368,-0.01358148893360156,0.0035714285714285587
2019-05-03,0.05801687763713059,0.015776282812293818,0.008778346744696464,0.02131537242472259,0.005960141553361886,0.020692798541476654,0.009454949944382562,-0.04824384335890186,0.027081243731193583,0.0306448747557293,0.0166181969256336,-0.10409556313993173,0.00458871515975523,0.035186129525752285,0.050266903914590655
2019-05-06,-0.02891326021934193,-0.01636236137443825,0.006768189509306355,-0.005663744278066485,0.0016046411158427976,-0.010002679289095373,-0.0049586776859503745,0.02142099681866383,0.0205078125,-0.02800999741446175,-0.009126821958861164,-0.023492063492063453,-0.0013534088986635329,0.007881773399014858,-0.0025412960609910717
2019-05-07,-0.006160164271047264,-0.021308055870937093,-0.019927971188475335,-0.020209113607990048,-0.012816562942879917,-0.016959855660802825,-0.03494524424756973,-0.03052325581395343,0.000956937799043267,-0.035777620145415856,-0.07052515809733295,-0.12050281751192016,-0.01801343949404255,0.011730205278592365,-0.05180467091295127
2019-05-08,-0.05681818181818166,-0.016915771866400586,0.003429691327780482,-0.0010352791271800443,0.003620248423943373,0.0005506102597045981,6.375111564449476e-05,0.0025701434996787675,0.11472275334608018,0.02124235597038937,0.015530247004880815,-0.013553474618038464,-0.010235767682576169,-0.03188405797101446,-0.030900134348410102
2019-05-09,0.007667031763417098,-0.004720217349542977,-0.0078125,0.0005580357142858094,-0.006343678089433258,0.006328533431165795,-0.0035698348951360703,-0.0034180730613118104,-0.013722126929674117,-0.14492818873531144,-0.018351296242353543,-0.10217336997252058,0.004299326051592001,-0.1541916167664671,0.015711645101663674
2019-05-10,-0.006521739130434634,-0.004790856701684776,0.002214566929133799,0.013385387618516376,0.006196407335544718,0.0064710171345243594,0.02328705776981632,-0.013504823151125334,0.01043478260869568,-0.03380370682392575,0.0268545994065279,17.224819143016138,-0.005785028346638854,0.004129793510324609,-0.046405823475887176
2019-05-13,-0.054704595185995575,-0.043754718680085625,-0.003191750552418271,-0.030505542888591863,-0.021584971385916862,-0.032780947206375144,-0.042763363551109546,-0.05671447196870938,-0.028829604130808928,-0.03623978201634881,-0.038433752347926564,-0.12061068702290079,-0.02502036541370889,-0.017038777908343072,-0.03530534351145043
2019-05-14,0.08101851851851838,0.0012000927159991903,0.001477832512315258,0.011434595734328035,0.019073049780659934,0.02134631588802538,0.032264385082620306,0.029486293480764925,0.009747452370403087,0.04778060503251358,0.002253944402704766,0.23439236111111117,0.0014920028646454586,0.03765690376569042,0.03758654797230476
2019-05-15,0.01070663811563155,0.02730628075132646,0.012297097884899078,0.010663887107119852,0.015596730925198088,0.022091850765423082,-0.01885479278709279,0.035578429178787285,0.006581834137779907,0.07835941716135975,-0.002548725637181448,-0.059084963643267985,0.012335379298015647,-0.0040322580645161255,0.01668255481410852
2019-05-16,-0.010593220338983023,0.011972168230091063,0.011904761904761862,0.02300674335581121,0.012715768781866421,0.021255605381165887,0.022248017024569577,0.02182368193604134,0.007846556233652935,0.010559503553198013,0.018487900195400586,-0.038863976083707175,0.00023546032493526603,-0.020242914979756943,0.07032348804500699
2019-05-17,-0.05353319057815842,-0.013389377574880346,-0.004561824729891861,-0.006824350523458644,-0.00473128715273563,-0.009484499868270824,-0.025170325510976643,-0.019031507718333618,-0.0034602076124568004,-0.019759322537513002,-0.005903187721369663,-0.08242612752721612,-0.0006473634651600335,0.025383707201888983,0.006570302233902758
2019-05-20,-0.038461538461538436,-0.018000733572214545,0.0028943560057885787,-0.014601389864917547,-0.0036567528035106323,-0.005674261902650968,0.008800880088008611,-0.05992670834231517,-0.00694444444444442,0.0022228958270182897,0.0014845605700710696,0.025423728813559254,-0.008656733996819987,-0.023028209556707036,-0.026979982593559715
2019-05-21,0.007058823529411784,0.017957190058899508,0.0019240019240018835,0.005546751188589605,0.0024467824810374683,0.0025858225590726924,-0.0006414779652318403,-0.003668883283650448,0.03234265734265751,0.00327653997378774,0.026386006522383765,0.034710743801652955,0.008375905904716596,0.03123158515026514,0.033989266547406194
2019-05-22,-0.053738317757009435,0.015354219587919937,0.007921267402784649,0.005988967691095359,0.0023797900903099745,0.00026680896478126215,0.012067526798895889,-0.012428078250863228,0.01100762066045724,-0.0005526805004271163,-0.00982091276718644,-0.03194888178913746,0.008836524300441795,-0.00742857142857134,-0.021626297577854725
2019-05-23,-0.032098765432098775,-0.020876188358258663,-0.001667063586568207,-0.011593294689017597,-0.016862482498326004,-0.02285053792122338,-0.024988900868903374,-0.01701235143323232,-0.03433835845896149,-0.01809772772974061,-0.02100350058343059,0.00990099009900991,0.004963503649634937,-0.024755325273460027,-0.01679929266136171
2019-05-24,-0.015306122448979553,0.006132356698747898,0.0011927480916029687,0.00039625931209386067,0.007616099071207305,-0.000454959053685311,0.005594223638847318,0.0026078710289236806,0.009540329575021822,0.0026110997337702724,-0.03516090584028608,0.0,-0.004764671702498502,0.018595041322313932,0.04046762589928066
2019-05-28,0.031088082901554515,0.0006207850108637114,-0.0016678579938050886,-0.0014259684702527808,0.005469182080747315,0.016477014110150234,0.003622485283653498,0.028611965003547013,-0.021477663230240585,0.03247714854720929,0.005558987029030238,-0.03594771241830064,-0.014654367118169032,0.011301072152999136,-0.0008643042350907626
2019-05-29,-0.09547738693467334,-0.015227996954400691,-0.004534606205250591,-0.008806029353431222,-0.006050605060506142,-0.013881425756761545,-0.014888817273606247,0.011264367816091969,0.02019315188762061,-0.0033597111627675647,-0.010902948402948476,-0.01864406779661021,0.002429341707649524,-0.04011461318051568,0.01038062283737018
2019-05-30,-0.09999999999999998,0.007502648835943981,0.004555262526971804,0.0063230350568272975,0.0009838283219578692,0.011806375442739103,0.018385239466108372,-0.0097749488520118,0.008175559380378727,0.0011875299922037286,0.004812917248874449,-0.008635578583765069,-0.0005319777751507937,-0.02268656716417905,0.026541095890411093
2019-05-31,-0.06481481481481499,-0.024386777705141638,-0.00906921241050107,-0.017020599697765038,-0.009030038700165832,-0.014989677766807263,-0.02704786379698043,-0.0045913682277319845,0.009389671361502261,-0.014721189591078043,0.012824474660074081,-0.010452961672474004,-0.014134484594003238,-0.0378741600488699,-0.00917431192660545
2019-06-03,-0.02310231023102305,-0.019286234522942425,0.009874759152215695,-0.030018609919896466,-0.01829717332010905,-0.03845452888645895,-0.042326994189117784,-0.022832103321033248,-0.019873150105708226,-0.005533755911057425,0.0,0.051056338028169,0.033533293341331705,-0.015238095238095273,-0.015993265993266115
2019-06-04,0.03040540540540526,0.04981730683539776,0.007154781779155739,0.027694361027694514,0.024321155180677012,0.0304207733131161,0.03923326208370681,0.02950200613641729,0.018981880931837836,0.1284399028733305,0.0006102212051870559,0.05611390284757123,0.014394335132625224,0.04964539007092217,0.1069289991445681
2019-06-05,-0.06996721311475407,0.00679117147707986,0.00663035756571162,0.02134740259740253,0.019603008260387078,0.018762071185505214,0.05102176220806798,0.020861989912884127,-0.002540220152413286,0.04115300130004029,0.010367434060070124,-0.026169706582077734,-0.0012015792184013607,-0.017199017199017286,0.0007727975270479526
2019-06-06,-0.0675456532468447,0.004159640247329843,0.005880969183721385,0.016450766907732728,0.00991535671100352,0.009117992236165051,0.006060223470740533,-0.009431843700875797,0.005942275042444933,0.021442411194833033,-0.042477742568281296,-0.03583061889250816,-0.0003437213565535835,0.004999999999999893,0.06795366795366808
2019-06-07,0.047258979206049156,0.009852216748768683,0.00374181478016844,0.027365129007036693,0.017899904214559337,0.020128824476650653,0.011608207316307961,0.028905010201768278,0.0008438818565401629,0.032500105382961664,0.0038610038610038533,0.03040540540540526,0.00584527220630382,0.04850746268656714,0.0034924078091105315
2019-06-10,-0.05054151624548742,-0.0243625277161863,0.0030288909599254232,0.00913242009132409,0.004763865200258843,0.013856002806279077,-0.05222677087210015,0.013550732620910111,0.022344013490725123,0.02065812035600567,0.003296703296703285,-0.121311475409836,0.0003418413855971192,0.07354685646500614,-0.008163824099493344
2019-06-11,-0.0076045627376425395,-0.0021022130053123256,-0.008826945412311216,-0.0037707390648566985,-0.0031023179583236082,-0.008649770781074317,-0.01799738219895286,0.01521739130434785,-0.03257731958762888,-0.0031200000000000117,-0.008918792051322066,-0.05037313432835833,-0.005581501309944281,-0.018232044198895125,-0.016709044678532514
2019-06-12,-0.026819923371647403,-0.01631223844905616,0.010077337707991463,-0.00461771385314147,0.007574423110797923,-0.0009597766338015346,0.008063978673775285,-0.03468950749464672,-0.020460358056266004,-0.028248134178637363,0.01657720239974725,-0.03143418467583503,0.005956471935853358,-0.005064715813168252,0.015884743258219425
2019-06-13,-0.003937007874015852,-0.005701221276842139,-0.013689095127610296,0.006312267092554391,-0.013111888111888126,0.010742358078602576,0.0005288906518579051,0.021517302573203168,0.013925152306353272,0.02019159302997764,-0.008231091784438593,0.05273833671399619,0.006348212252334395,0.020361990950226172,0.026181818181818084
2019-06-14,-0.04743083003952553,-0.011176761649736466,0.005880969183721385,0.0011336154776300233,0.0019486271036315284,0.0037155448025576465,-0.008985727500991247,-0.009337676438653686,-0.008583690987124415,-0.009066256526490402,-0.027806138427810878,-0.048169556840077066,-0.003762269808491925,-0.0077605321507761005,-0.010630758327427214
2019-06-17,0.020746887966804906,0.03202543196067453,0.0025724976613656914,0.003170529176417247,-0.000766148043375714,0.008522727272727293,0.0019995986134160315,-0.012056115738711015,0.014718614718614687,0.013397051014989891,0.04245356716593407,0.0323886639676112,0.013515815776023565,0.01787709497206702,-0.028653295128939882
2019-06-18,0.028455284552845406,0.018196856906534276,0.004898530440867743,0.01723229738881793,-0.001356531996461352,-0.009987195902688928,0.0021293585307424756,0.015975149767029073,-0.005972696245733822,-0.011809278142759339,0.002163164400494466,0.0019607843137257053,0.01787415251863056,0.015367727771679496,0.09587020648967548
2019-06-19,0.08893280632411082,0.018207792935376332,0.009517177344475547,0.003032993046308663,0.008268367587999093,0.009915502672874554,0.023240371845949515,-0.01004586154182141,0.018025751072961338,0.02459417570764333,0.005550416281220993,0.005870841487279677,0.006110315974898306,-0.005945945945945885,-0.013122476446837172
2019-06-20,0.03266787658802195,0.004346749566700447,0.0027592550011497075,0.009587727708533,0.017338331771321602,0.014172287202254052,0.02018170019467891,0.007721155967350679,-0.011804384485666009,-0.0007165319851917262,-0.004753143207605115,0.040856031128404746,0.006839196804727221,0.015225666122892889,0.011251278554381239
2019-06-21,-0.0755711775043938,0.010436354671706782,0.001834441641825224,0.0003652567755132452,-0.001554583141409549,-0.021718999915817938,-0.002735194962152576,0.005035026269702314,-0.015358361774744145,-0.03991554794247709,-0.008011092281620669,0.0523364485981308,0.01641125964569068,-0.008034279592929905,-0.018206338503034325
2019-06-24,0.0038022813688214363,0.005855562784645496,0.0018310826276037862,0.006207097999123556,0.0027103396574592598,0.0024954823164959894,-0.027044265850236004,0.027009366151165448,-0.004332755632582286,-0.028339073067507492,-0.008852306258735787,-0.039964476021314366,-0.011815654405474607,-0.0005399568034556435,0.013049450549450503
2019-06-25,-0.015151515151515138,-0.028649202242345795,0.00022846698652045916,-0.03164235430727913,-0.015067862893949902,-0.017596566523605084,-0.02143700013111305,-0.020148462354188656,-0.01653611836379454,-0.032069348364506034,0.01034158570980881,0.037927844588344195,-0.0020559432992480753,-0.06374932468935723,-0.015254237288135575
2019-06-26,-0.019230769230769384,0.004661357897949525,-0.0180447693010507,0.0037472832196656647,-0.0009926427653859093,-0.002621231979030081,-0.0015408320493067729,0.011255411255411074,-0.008849557522124019,-0.003088189879560499,-0.01333746898263033,-0.01782531194295911,-0.006939550013553841,-0.008078476630120957,0.012254733218588498
2019-06-27,0.019607843137255054,0.02190063243944884,0.010002326122354077,0.0015679832748449751,0.0,-0.004204993429697823,0.010936661298980077,0.011986301369863117,0.03839285714285734,0.0242067531088197,0.016661427224143432,0.11524500907441015,0.004476715619370131,0.03432228039557872,-0.00904577297150233
2019-06-28,-0.023076923076923106,-0.006351008053618656,-0.0020727775218793987,-0.001565528552258666,0.009176456835583657,0.006773994897510294,0.005707838322161152,-0.0014805414551607443,-0.024935511607910632,-0.01590044936052548,-0.006338899196042247,-0.048006509357200966,0.0012500679384748192,0.010686164229471107,-0.019217570350034352
2019-07-01,0.027559055118110187,0.018848423858351282,0.01015462727902161,0.013141193160606246,0.0073554963512105775,0.005068157986718003,0.0163663960931828,0.00614276636305866,0.01895943562610225,0.02730944854232531,0.008246460245837861,-0.023931623931623847,0.011399413744435982,-0.0011129660545352582,0.0041987403778867005
2019-07-02,0.08429118773946365,0.0029097704217830866,0.010281014393419996,0.006485371066401235,0.007991720807221325,0.010172143974960912,0.0007142393351082799,0.009894736842105178,0.0038944180008653184,0.0011966834772203505,0.0185185185185186,-0.007005253940455369,0.0018784886217260155,0.0011142061281337323,-0.017421602787456414
2019-07-03,0.11660777385159005,0.01656951209774027,0.004070556309362372,0.006443582045837282,0.008669860825918363,0.012565625268956104,0.010446405398390812,0.014592453616844026,0.06034482758620707,-0.0033296337402886067,-0.006666666666666599,-0.10405643738977066,0.010392671559436684,-0.01836393989983298,0.04645390070921995
2019-07-05,0.03164556962025311,-0.003574093711951609,-0.010698198198198283,-0.002764641687886482,-0.00028274146120788046,-0.004164895877603159,-0.007191934758877361,-0.010684199712348574,0.0260162601626015,0.018631146136714127,-0.015710799267846243,0.006594488188976344,-0.014103175865542772,0.00850340136054406,0.03219247712639772
2019-07-08,0.07147239263803695,-0.011847851793456932,-0.014228799089356814,-0.0007295542423578771,-0.003110470049210834,-0.0017924206213724148,-0.011642196494405344,-0.03468328141225341,0.008716323296355188,0.007568431232392703,-0.007903300790330192,-0.029040774420651227,-0.01989782199515988,0.005621135469364935,-0.005252790544977071
2019-07-09,0.05926137990266245,0.01002203747301178,0.0016166281755196632,-0.0039059648098123123,0.008397067409743775,0.012141941000427536,0.007198481774753018,-0.002581755593803692,0.00628436763550666,0.00721946333931478,0.024523586379256557,0.029204431017120003,-0.0036213991769546983,0.004471771939630997,0.005940594059405946
2019-07-10,-0.011756756756756803,0.003106816566177839,0.01579432787641233,0.010444534027192587,0.00905919423812751,0.010729069865675456,0.015138717432265691,0.010353753235547991,-0.0015612802498049527,-0.008286377195889982,-0.005793566092392233,0.001956947162426559,0.0036896304862601426,-0.0016694490818028873,0.0016404199475066328
2019-07-11,-0.06741419390127168,-0.004120843066747093,-0.024401316536148077,0.003917017263890932,0.00786259967657399,0.008358408559010266,0.016897081413210335,0.010888129803586555,0.011727912431587217,0.00680982620320858,0.003680417113939738,-0.02148437500000011,-0.023373203116426988,-0.012820512820512886,0.019980347199475945
2019-07-12,0.017595307917888547,-0.01628801855463602,-0.013494648673801679,0.0035404624277455277,-0.0026004204935266007,-0.00422745358090193,-0.0050352467270895485,-0.0031678986272438703,0.003863987635239541,0.012656126810240975,0.001680672268907557,-0.02195608782435121,-0.01735955056179772,0.010163749294183955,0.0022479126525369875
2019-07-15,-0.023429394812680138,-0.017736577001393194,0.008490566037735903,0.0003599971200232144,0.0014977533699449541,0.006409722800299722,0.009931680161943346,0.009745762711864225,-0.015396458814472713,0.01688247828224876,0.03508236729713232,-0.03673469387755113,0.006917843462352025,-0.02124091671324757,-0.006728612624158914
2019-07-16,-0.026175229439017955,-0.001745676722491929,0.0022217025257249556,-0.013387073556930917,-0.00664672648720499,-0.00984284532671642,-0.016035076730347653,-0.014267729752412972,0.0007818608287726292,-0.01881850419084452,-0.0036840554081933874,-0.016949152542372947,0.007722007722007707,-0.022844089091947573,-0.03290322580645155
2019-07-17,0.03936363636363649,-0.009098857861085441,-0.002683467506708559,-0.006273708783192444,-0.0010036801605888268,-0.007601704118285868,0.007320644216691097,-0.006598552575563965,0.0015624999999999112,0.0030802086327981204,-0.003253956515308354,-0.0193965517241379,-0.002479152580572408,0.02688486265341905,-0.00433622414943291
2019-07-18,2.915536896130888e-05,-0.10324003860471531,0.007487131492746935,0.00044046395536634364,0.007758428220585145,0.009090909090909038,-0.0017694641051567706,-0.020355688879365785,-0.021060842433697324,-0.009990173599737973,0.04600089033981303,0.01978021978021971,0.014064618165386511,-0.0409789413773477,-0.026130653266331683
2019-07-19,-0.01895043731778423,-0.031087604932197532,-0.006270320483046987,0.0024948635162900246,-0.00725560786485735,-0.010427093760427053,-0.007470245631805539,-0.012685914260717412,-0.0015936254980081221,-0.02733664185277096,-0.024542488296212084,-0.008620689655172376,-0.00668411964574156,0.007715133531157159,-0.0357000343997248
2019-07-22,0.005943536404160454,-0.014217708663916251,0.0007010983874737864,0.013248426291904591,0.007308636465074736,0.0004214785467420157,0.005995662712080518,0.009525919361984991,-0.011173184357541777,0.05880352055784699,0.0017452006980800405,0.0021739130434783593,-0.013850726181797834,0.02414605418138982,0.008839834190680795
2019-07-23,0.02363367799113747,-0.010656107140557647,0.006539000467071565,0.00621252618652024,0.0018277485461091203,0.013397371081900866,-0.00906670048186664,0.007680491551459223,-0.0016142050040356404,-0.015018873986025305,-0.0714285714285714,-0.017353579175705014,0.0008529512111905557,0.02357676825761934,0.04879773691654865
2019-07-24,0.06204906204906213,0.034199993491913716,-0.004872389791183318,0.01026635077895044,0.013544891640866918,0.00789889415481837,0.022138332586857823,0.02068815331010443,0.009700889248181133,0.01255707762557079,-0.015478424015009429,0.020971302428256067,-0.0013635588886994343,0.010112359550561889,0.18730276466621731
2019-07-25,-0.048913043478260865,0.027657164432697723,-0.004663091629750538,-0.0037663445139283214,-0.008891070746741003,-0.05065170763900351,-0.0028169014084505895,0.007040751013441593,-0.018414731785428406,0.0286277983572234,0.00015880578053040217,-0.05081081081081085,-0.009216589861751223,-0.02057842046718583,0.005242024795969913
2019-07-26,0.0028571428571428914,0.02835185695477782,0.009604122745373811,0.008203152863970331,0.010952118877270323,0.003562738964198786,0.004205900816070196,0.016737288135593165,0.019575856443719397,0.09077386777312424,0.015242934264845909,-0.0341685649202732,0.007005455067470523,0.019875070982396492,0.010734463276836248
2019-07-29,-0.014245014245014231,-0.009438175484562494,-0.03828306264501158,-0.002122541389557142,-0.002504219064728641,-0.03480820850290067,-0.023504407076326728,0.009585330277141146,-0.0048000000000000265,-0.06629117921481387,0.0060994682514858845,-0.014150943396226578,0.004048582995951566,-0.027282850779510093,-0.02152040245947462
2019-07-30,-0.023121387283236983,-0.02016831980763445,-0.0636019300361883,-0.004750425411230719,-0.009277956666484677,0.005472324392213235,0.004993278279239455,-0.003095975232198289,0.014469453376205754,0.018266456510367846,0.018653816259909917,0.04306220095693791,0.0026124488868695117,0.031482541499713745,-0.03341902313624667
2019-07-31,0.026627218934911268,-0.009202736280254031,0.0011928777725391804,-0.029635962100163837,-0.01972125819423798,-0.01481084939329047,-0.016051977832983066,0.009109730848861464,-0.017432646592709933,-0.006152336378047796,0.004578055852281437,-0.01146788990825709,0.05709754163362413,0.0011098779134295356,-0.007092198581560294
2019-08-01,-0.05475504322766578,-0.010588563113409166,-0.015697375193000518,0.013581969018427342,0.006912053947738306,0.003531968846223421,-0.023823396128698215,0.029954862535904736,-0.02580645161290329,0.004899168280733779,0.0033419413641195828,0.058004640371229765,-0.0033758439609902213,-0.018292682926829174,-0.0071428571428572285
2019-08-02,-0.0030487804878047697,-0.001595894483211735,-0.006535947712418277,-0.00840214399536432,-0.00948766603415574,-0.03366122191137988,-0.033755554081835726,-0.02330677290836658,-0.007036423841059625,-0.013718820861677972,-0.02437547312641941,-0.046052631578947345,0.006613258777353526,0.11010728402032743,0.020383693045563644
2019-08-05,-0.09532110091743118,-0.0358866670845609,-0.02763157894736834,-0.034331628926223656,-0.0483434753211629,-0.03249906611878972,-0.01956074124914209,-0.059555374260656824,-0.024593580658607728,-0.04268689887726562,-0.03693358162631899,-0.0022988505747125743,-0.030659117615639442,-0.04069175991861651,-0.03290246768507632
2019-08-06,0.047899131257816974,0.008127174019050054,0.0,0.018608169440242017,0.02125518058022502,0.013513513513513598,-0.0003500175008749329,0.010193016699197477,0.14743589743589758,0.008205579794259954,0.033193683532065865,0.09677419354838701,0.016365439717875185,0.03499469777306463,-0.009720534629404587
2019-08-07,-0.003225806451612967,-0.018961013833800888,-0.010013531799729525,0.004604188326154723,0.016232825091309522,0.015523809523809495,-0.008193277310924452,0.032632030914555576,-0.05325884543761639,0.021279974591075224,0.055520898315658096,-0.03361344537815125,-0.004770940634318266,0.024590163934426146,-0.023926380368098243
2019-08-08,0.025889967637540368,0.038129047102521074,0.008474576271186418,0.026833234772324133,0.026299275486336926,0.0015942980399512585,0.015886464732048244,0.025779625779625892,0.028324154209284025,0.06436324055356879,0.00930851063829774,-0.04999999999999993,0.009587623249986521,-0.06549999999999989,0.054054054054053946
2019-08-09,-0.012618296529968487,-0.021625558053383065,-0.014638113309839995,-0.00878266503491465,-0.004502501389660907,-0.018539325842696686,-0.003197108701695872,-0.025739764896635653,0.010711553175210442,-0.008023468499266606,0.002195871761089041,-0.048054919908466776,0.05973129013111733,0.023542001070090857,0.012522361359570633
2019-08-12,-0.025559105431309903,0.00588996763754035,-0.026409903713892735,-0.01365386012056069,-0.015802110670612657,-0.020129746231635215,-0.018825826244596167,-0.020178905762429755,0.01362604087812258,-0.06082474226804124,-0.006573181419807006,-0.03125,0.0476069246435844,-0.04443282801881854,-0.009422850412249661
2019-08-13,0.032786885245901676,0.0048581172382728965,-0.005368748233964382,0.02054340622929085,0.01350277998411431,0.032616103592639556,0.022740193291642896,0.021868365180467197,0.020164301717699784,0.03747843813705498,-0.01323334803705345,0.06699751861042169,0.0018469015795867794,-0.005470459518599591,0.010701545778834642
2019-08-14,-0.07936507936507942,-0.0423270259020907,-0.02755681818181832,-0.033333333333333326,-0.028549037169726788,-0.026400150858004845,-0.0293218454697054,-0.059422397672968974,-0.03879941434846257,-0.05388452237001207,-0.0028311727015347676,0.413953488372093,-0.035463057293940725,-0.02255225522552251,-0.03764705882352948
2019-08-15,-0.02758620689655178,-0.010698405268964595,0.007303534910896969,-0.0021570383639347712,0.015788867119972405,0.01626961069145838,0.017537580529706664,0.005301524188203954,0.0007616146230007281,-0.028237079638948726,0.008368200836820217,0.08881578947368429,0.0020621667840257096,-0.05655599324704552,-0.022921760391198087
2019-08-16,0.0478723404255319,0.023115136359028066,0.0052204176334107455,0.01824356164588492,0.01140231449965956,0.011244520678483028,0.01217024270137168,0.024829707756537145,0.019786910197869156,0.021536311701122024,0.02430349733254289,0.18277945619335356,0.023741404406966815,0.014017297942141349,-0.00031279324366584316
2019-08-19,0.018612521150592087,0.021998348472336948,0.015002885170225078,0.01674869609931684,0.00813281732009652,0.014606106294760668,-0.0014595496246873063,0.027444253859348233,0.0014925373134329067,-0.02273184469925571,0.01287615740740744,-0.06896551724137934,0.010124534222396564,0.0023529411764704466,0.010638297872340274
