,TSLA,ROKU,TDOC,MSTR,SQ,SHOP,TTWO,TWLO,SPOT,NTLA,CRSP,EXAS,Z,TWTR,TER,DOCU,CGEN
2019-04-22,-0.03793346995535385,0.02756825900930715,0.06394109668668868,0.006828269033799961,0.026587469947673803,0.015943473140683118,0.013004187789288135,0.04715513712648378,-0.026849001217154722,0.005569306930693019,0.0300855644493514,-0.016972128836351796,-0.03854625550660784,-0.00029069767441858296,0.0008926578888641679,0.02577710386656551,0.014749262536873031
2019-04-23,0.00412979665211477,0.05649038461538458,-0.009287925696594423,0.009833841980332325,-0.0017908802865409523,-0.004012483281319645,0.014904264577893844,0.01086701587053418,0.021115361977633862,0.0436923076923077,0.03778135048231501,0.036240278007612314,0.0211912943871706,0.15615004361733065,-0.005574136008918651,0.02143385070214343,0.02034883720930236
2019-04-24,-0.02003712402454727,-0.008938729075247953,0.0011029411764706953,0.004029550033579632,-0.006210322936792578,-0.0161145926589078,0.0036445492550112313,0.005181747873163056,-0.022480005764104027,-0.01827830188679258,-0.0015491866769944407,0.011923773022463502,-0.030005608524957705,-0.012072434607645843,0.07578475336322854,0.01085383502170778,-0.002849002849002802
2019-04-25,-0.042976435943169244,0.0009839291571007713,0.010282776349614497,-0.010501672240802673,0.009026524093875832,-0.0032302092811646865,-0.007796646374025329,0.017542509809956197,-0.021154271393823088,0.007807807807807876,0.02379105249547453,0.0035770647027879576,-0.013876843018213458,-0.020112016293278967,0.0035431429762400324,0.020758768790264837,-0.008571428571428563
2019-04-26,-0.05062345247664335,0.03899082568807333,0.04980007270083586,0.011356722774285233,-0.015827140104596626,0.01501665982016509,0.036060279870828715,0.020793950850661602,0.04171686746987935,0.016090584028605415,0.03612023238191453,0.024216374882063185,0.004690706537672451,0.004676539360872978,0.012876427829698889,0.003506311360448766,0.014409221902017322
2019-04-29,0.027218771272974784,-0.0025212866603595563,0.0247576177285318,-0.003876746206804449,0.016641029226681647,0.015109272416584218,0.009454545454545382,0.0072592592592590766,-0.0010842850946942706,-0.04222873900293267,-0.016089712335446205,0.00470829068577272,-0.009629413481179072,0.02948021722265315,0.006766454787779264,0.007512229210342447,-0.019886363636363535
2019-04-30,-0.01137975666580382,0.005373055053659481,-0.037337388072309574,0.003690532107629485,0.0016506189821181572,0.07867458137680505,-0.0034993824619184988,0.006324459479335243,-0.01758448512916999,-0.05695039804041624,-0.0029732408325073845,0.007029339853300787,-0.015026517383618043,0.0020095453403667918,-0.0018329938900204512,-0.017513438529564884,0.0014492753623187582
2019-05-01,-0.019607021659893586,0.001336477987421425,0.017550017550017616,-0.05555555555555558,0.011672617412798791,0.0068993839835729265,0.023135715761206432,-0.060800935399006106,0.005450795521508622,-0.060389610389610326,-0.037027833001988086,-0.016995447647951356,-0.02811845647621891,-0.014790674354474898,-0.0053050397877983935,-0.015178256265443002,-0.00434153400868309
2019-05-02,0.04303234904491271,0.010757635235926655,0.00034494653328742686,-0.00445954555107253,-0.08062983575403826,0.042543845338118835,0.006056935190793311,0.026766262060379686,-0.028205128205128216,0.022805805114028965,0.041290322580645133,0.046207677266645986,-0.004616805170821747,0.016539440203562572,0.004307692307692346,-0.017025089605734678,-0.02034883720930225
2019-05-03,0.04490331039003603,0.009940950845190644,0.05051724137931024,0.001635381114903467,0.011663959840543248,0.03281980541518381,0.019767208508930434,-0.008260078811761162,0.026460610629476022,0.06891891891891899,0.005452292441139983,0.030001967342120794,0.0479282622139765,0.02127909887359203,0.009497549019607865,0.029352780309936266,0.03857566765578624
2019-05-06,0.0011566813048933255,0.011382864174742213,0.026587887740029403,0.003407396890750203,0.02466433158201986,0.0058712121212121104,0.0001967922857424309,0.007793994039886787,0.006169212690951831,0.10493046776232617,0.035247719990140425,0.00047750931143175634,0.015638831513720808,-0.013727907529638372,-0.01750126454223566,-0.01080410910379026,0.011428571428571344
2019-05-07,-0.032408404644878264,-0.020380228136882228,-0.013109512390087952,-0.016979129819596817,-0.025637373593505153,-0.02624741103370376,-0.01751106738809638,-0.016983850178178606,-0.006605839416058412,-0.07551487414187641,-0.06904761904761902,-0.018900343642611728,-0.018012783265543453,-0.040506958250497105,-0.009060955518945701,-0.047806624888093174,-0.0028248587570621764
2019-05-08,-0.009309479478669225,0.00784039745381171,-0.002915924185971197,-0.006980928391507768,-0.0165180529162402,0.011021734086162915,0.019425252828677353,0.015966062475896603,0.012454535434806457,0.01670792079207928,0.019437340153452665,-0.012259194395796924,0.031360946745562224,-0.0002590002590001639,0.0014546965918535992,0.008085746521248494,-0.008498583569405027
2019-05-09,-0.011358065043307719,0.28136794269429255,-0.0009748172217708406,0.0010871140745036811,-0.013376932223543525,-0.0031748460390925715,0.0030448875356055005,0.010704524749468591,-0.02148196530952884,-0.017650639074862973,0.002257902659307698,0.006895193065405758,-0.01663798049340215,0.004922279792745954,-0.004357750570657792,-0.0014922589069202852,0.03428571428571425
2019-05-10,-0.010207455161583612,-0.005169511901899626,-0.008131403480240662,0.00912184174328523,-0.005875263633624561,-0.006830391404451408,0.01302389345867594,0.00901374596259319,0.02314025068604897,-0.0006195786864933162,0.016770963704630715,-0.09626296223830955,0.050177946324387435,-0.008249548852797162,0.006044185077115571,-0.008966934429292084,-0.011049723756906049
2019-05-13,-0.05218988768736166,-0.03999879154078545,-0.048040662403672774,-0.030561733266374902,-0.054705258372480525,-0.03125724441696931,-0.03363943934267766,-0.08181344450234507,-0.03943457774555992,-0.0725356478611282,-0.07311669128508125,-0.031067330591036946,-0.0038916558565116333,-0.04912919157785289,-0.05199917132794707,-0.049387370405277964,-0.027932960893854775
2019-05-14,0.0225100215849523,0.04267240348388279,0.008095074061315932,0.007252275586472345,0.0278935556268034,0.009627886571212052,0.03571071321396424,0.061577752553916065,0.008452192287374594,0.03475935828876997,-0.0007968127490040056,0.027818120880348518,0.028722810931399945,0.00957353745215972,0.010052447552447497,0.042633353162799814,0.008620689655172376
2019-05-15,-0.0008616232982940897,0.005915731015332604,0.009567743037758536,0.0024245095878332457,0.016843418590143378,0.0434772303511044,0.03814950743673928,0.03455913239393604,0.021028212227793164,0.025839793281653867,0.027113237639553533,0.036630434782608745,0.045269720791542456,0.0270726938928032,0.012332323669407286,0.02054012932674021,0.002849002849002913
2019-05-16,-0.015845981372887175,-0.00048007681228989796,0.04044677610424774,0.011946643213133878,0.018558282208588794,0.05247018739352649,0.0005581914596706206,0.051011368669718005,-0.0071826443858105105,0.015113350125944613,0.021997929606625277,0.02464087239173729,0.014535788381742742,0.009754811494858906,0.0038469758495405237,0.020126723816623393,-0.025568181818181768
2019-05-17,-0.0752345067799951,0.008885686839577245,-0.03350683148991529,-0.008836097631636064,-0.016714350248456578,-0.016294377900075485,-0.008182240818224051,-0.013274566270984112,-0.019932083271814727,-0.03411910669975193,-0.01696632058749059,-0.01565697912402786,0.02887233036387582,-0.021148825065274046,-0.02278049819033423,-0.021008403361344463,0.008746355685131046
2019-05-20,-0.027161680005647337,-0.0083444417995715,0.02002692696061925,-0.003434417245158916,-0.014088820826952508,-0.023475208424747707,-0.03459266897909441,-0.02071538958186958,-0.009340162699608134,-0.03982016698779711,-0.02885110767645538,-0.0016633745711611692,0.00248447204968949,-0.009335822886103018,-0.04531590413943354,-0.008583690987124526,-0.005780346820809301
2019-05-21,-0.0018018895490405917,0.051802172136214075,0.04273222240554375,0.0055726646135796365,0.024231127679403608,0.021734067250805067,0.007477180034958231,0.0010176637348260353,0.005550486618004724,0.054849498327759205,0.04588859416445623,0.009476205352493938,0.03122676579925643,0.008885298869143687,0.002053856686444533,0.03105590062111796,-0.029069767441860517
2019-05-22,-0.05991120651802706,0.004165002567467324,-0.0033227848101266,-0.006270963978416089,0.007691841067637206,0.020470614880730098,0.004722891566264931,0.0009440127804807297,-0.03909262759924392,-0.06214331008243501,-0.013695155972609618,-0.020940788116360687,0.015861571737563196,0.02989057912997084,-0.009792757913914873,0.0,-0.0029940119760478723
2019-05-23,0.014479215319944005,0.021590909090909216,-0.0495316716939197,-0.017390666275315603,-0.0405916276381848,-0.024744119231459805,0.0013430544896393393,-0.03518572257690067,-0.043358514321687136,-0.025016903313049288,-0.056826947801491445,-0.010009482667790559,-0.017979654601372297,-0.03653796320290237,-0.027138914443422313,-0.02884264330047459,-0.021021021021021102
2019-05-24,-0.024321158174749336,0.06540600667408225,0.02254885585435118,0.0014188634157270563,0.01427450980392142,0.015760789512446527,0.006131442805135112,0.006767426122264553,0.024923912149378946,0.029819694868238544,0.008724100327153872,0.031077054065559828,0.008190797398217375,0.00591715976331364,-0.0099290780141843,0.016729323308270594,0.01840490797546024
2019-05-28,-0.010516149632692318,-0.0741282104823553,-0.0004900359359686357,0.008351976137211059,0.018249304051964232,0.023600638051044287,0.014187773757379674,-0.006572559563820968,-0.0019261637239165186,-0.007407407407407418,-0.009459459459459474,0.011973575557390648,-0.004062126642771835,-0.002673796791443861,-0.007163323782235054,0.00702532815677559,-0.04216867469879504
2019-05-29,0.0061996608732513,0.035069914298601734,-0.05229612681810747,-0.01087117290341666,-0.03964155528554081,-0.03435452452629728,0.004506619096798392,-0.029095556725058258,0.01085558057253122,-0.019674355495251095,0.007094133697135074,-0.0017339861281110425,0.020153550863723613,-0.012600536193029477,0.018037518037518074,-0.0007343491830364979,-0.03459119496855356
2019-05-30,-0.009005213544683643,0.016995315393833588,0.0015519917227106994,-0.002018691588785093,0.006642416574411003,0.015922978177150382,-9.346667912879525e-05,-0.017430695369366478,0.01527324795163465,0.0045536332179931804,-0.008940666486047077,0.037907428221109596,0.027986829727187246,0.008417051316861324,0.005197259626742223,0.019290832261620317,-0.013029315960912058
2019-05-31,-0.014347964714635064,-0.0317086234600964,0.0006887052341597588,-0.0062181600239734625,-0.02670856245090336,-0.007514312718734151,0.01093662366797532,0.04028008732041388,-0.01590535140640914,-0.04586726188015822,-0.028977583378895444,0.02018113801929511,-0.015785861358956654,-0.019116855142703337,-0.009870740305522818,0.010454217736121318,-0.07260726072607249
2019-06-03,-0.034882467112357096,-0.007522956079212384,-0.07140399174122503,0.0,-0.02130750605326881,-0.036302790004001384,-0.020342117429496098,-0.056743138830955386,0.0,0.02743682310469331,0.01295045045045029,-0.02576473994017181,-0.021617852161785245,-0.055448805929179334,0.0,-0.0981091687477702,0.0
2019-06-04,0.08323557343165189,0.043306208895329545,0.03279599777654263,0.007614021862042852,0.045682005607784903,0.033971237685426425,0.02878716375648893,0.03140310015259806,0.017038216560509634,0.03232607167955015,0.035575319622012325,0.01634310618066559,0.05393205036825832,0.04925893635571055,0.051507239496795476,0.04667721518987333,0.014234875444839812
2019-06-05,0.014269506472074589,0.08671403386933063,-0.010943667025475445,0.005461619033368281,0.02413733818929753,0.06786405286021968,0.023394495412843996,0.06494315527176453,0.025442304681384087,-0.000680735194009463,0.008856682769726287,0.0262157684436215,0.04508566275924264,0.0062318238471126275,0.005417607223476395,0.008314436885865417,0.10175438596491237
2019-06-06,0.0478093523899592,-0.014462545840666197,-0.016143660438962426,0.0005952823870825075,0.013245033112582849,0.015349377820319976,-0.007530255490811322,0.020912547528517234,0.034201084052217556,-0.027247956403269824,-0.009044958765629274,-0.011585944919278224,0.016501294219154472,0.007431874483897705,0.00808262236192192,0.02473763118440786,0.01273885350318471
2019-06-07,-0.00820069875776408,0.0158619313647248,0.025995575221238854,0.01903770357700596,0.040431676546587525,0.02706979562977674,0.008129346942462368,0.03208709353960737,0.03417730862921675,0.054621848739495826,0.15436241610738266,0.03814373558800921,-0.01326259946949604,0.03661202185792334,0.0069042316258352,-0.119239209948793,0.00943396226415083
2019-06-10,0.04153823572581827,-0.011735245016203377,0.03270440251572326,-0.0035758593008831108,0.02804967129291458,0.005507293886248155,0.0015231610070782775,-0.003747397640527339,-0.005995717344753793,-0.04780876494023911,0.033488372093023244,0.02156409069875065,-0.008817204301075243,-0.007907221929362107,0.0384870603848706,0.0031146179401995155,0.06230529595015577
2019-06-11,0.01982337467117623,-0.0040244447756744295,0.010440229685053204,-0.018602607294565643,-0.002842120221685396,-0.0005868353274867122,-0.01324029343353017,-0.020270270270270285,-0.004739336492890933,-0.02998605299860524,-0.020477047704770435,-0.0015401340822612797,-0.007593838142764153,-0.01142401700318807,0.008519701810436597,-0.008486855723452758,-0.0058651026392961825
2019-06-12,-0.03630907415937357,0.04619375436496065,-0.005855002583089464,-0.010970149253731298,0.004560353427390584,0.012135051378241668,-0.014596554850408006,0.016921436189121897,0.02813852813852824,0.01581595974119354,-0.001378359751895264,0.019054532256601142,-0.019895059029296114,0.007793603869927335,-0.04033790918690605,0.003862212943632537,0.0471976401179941
2019-06-13,0.02233419511675172,0.000858287240129707,0.02684912523817773,-0.004376367614879695,0.023975031919421408,-0.010732587746156486,0.018676971202502557,-0.013913165070265077,0.016701754385964884,0.01840056617126673,0.018403496664366248,0.0008903926631644854,0.02587552977916574,-0.03066666666666662,-0.007702464788732266,0.004263283768326964,-0.03943661971830981
2019-06-14,0.004815559399691471,-0.0279647451167222,-0.011133603238866474,0.013793103448276112,-0.00831255195344982,-0.006059816250733041,-0.0032514450867051625,-0.00631026659103795,-0.001656543346217676,-0.03613620569840181,-0.0225886604924328,-0.023485455030691216,-0.013698630136986356,-0.005502063273727709,-0.02373031714349083,0.05073514185131511,-0.0058651026392961825
2019-06-17,0.04704075935231722,0.018280627083637535,0.024053224155578423,0.05733722060252666,0.009220452640402277,0.002261701848695452,-0.0006342877854293993,0.0039957188726365,0.0340154867256639,0.05767844268204758,0.08805176796856928,0.020406304090370808,0.016313932980599688,0.00802213001383123,0.0018173557473875057,0.03981080015766647,0.020648967551622377
2019-06-18,-0.0012887170599474862,0.004139391605698872,0.014659336998167571,0.029341063348416352,-0.005611849390919188,-0.004971056676586927,0.006618913772780788,0.011441972851965021,-0.017050013372559625,0.02385821404226318,0.023789294817332385,0.033746986876171725,0.008026030368763593,0.005488474204171423,0.038775510204081653,0.014025777103866544,0.011560693641618602
2019-06-19,0.007074842039690221,0.021090978813153027,0.011328189131505573,0.014904869839961421,0.01135107594390461,0.07622021364009868,0.0,0.030494659921304068,0.01571321678797366,-0.01464713715046595,-0.025726141078838194,0.0008636324380342231,-0.023025607919087587,-0.009825327510917026,-0.007203667321545648,-0.00747663551401867,0.02571428571428558
2019-06-20,-0.02977952547165652,-0.015556285794761093,0.018993506493506507,-0.00037222523010271846,0.024363386097728812,0.001954556559980336,0.004593766888848938,-0.0012273285149325686,0.003482453790517148,-0.004729729729729737,-0.05664395229982977,-0.0031926827163689664,0.029295154185021932,-0.023153252480705766,0.015611257695690384,0.033333333333333215,-0.00417827298050133
2019-06-21,0.01047406530352002,-0.021869644292824897,0.011151824119802312,-0.006397887681527492,-0.02042461703843046,-0.003749085588880652,0.009952479153590987,-0.017886400873839303,-0.011145221569674457,0.0,0.02708803611738153,0.0010387811634349209,-0.030601326770811066,-0.01241534988713311,-0.0028144620047628743,-0.03754328412611618,0.08959440559440557
2019-06-24,0.007886790752174466,-0.024866419656786376,-0.011227351504647931,-0.036181520850367965,-0.002674897119341657,-0.04616796695731995,0.010653409090909172,-0.037884053941331985,0.013160558817574497,-0.03665987780040736,-0.048791208791208796,-0.0165167762020062,0.015452538631346657,0.01657142857142846,0.0034737299174989467,-0.03465252793031637,-0.024465381357020144
2019-06-25,-0.017304596673224704,-0.06789041462978085,-0.032305353631603584,-0.009402615765288003,-0.039130733787222316,-0.08920323325635104,-0.008608573436401978,-0.025359439346867907,-0.039235278443911614,0.04933051444679348,0.015942698706099767,-0.02004748087575836,-0.06456521739130427,-0.02417088251826871,-0.017092167892687082,-0.022950176539819456,0.023684210526315974
2019-06-26,-0.0026846248350548274,-0.009761853679467913,-0.010703112135682535,-0.007136739937196657,0.0014314342971657457,0.017890473674942786,-0.011607301080985288,-0.005485544848035651,-0.014490743950634433,-0.007387508394895992,0.0009097111667044633,0.012202781516374994,0.020683244248199006,0.01440092165898621,0.011226062073519616,-0.006424412768520349,0.010282776349614497
2019-06-27,0.016561730084861725,0.010157079406348135,0.04560585885486024,0.013729154686601408,0.019153802172670042,0.04159429816974036,0.016494845360824684,0.02280858676207509,0.007738849022091099,0.02976995940460081,0.03294705748693483,0.020033684957007303,0.021402550091074612,-0.01362862010221455,0.015454941227688312,0.0240452616690241,0.0
2019-06-28,0.0029172837843902677,-0.02860770679352609,0.05698822031200268,0.015599517833084997,0.01690042075736331,-0.0029629432789020083,0.0013228679777759211,-0.006631686343098631,0.017662664060318356,0.07490144546649136,0.03497580290365154,0.02598418354045373,0.03388319215336599,0.004605641911341385,0.027224008574491032,-0.018942383583267608,-0.03053435114503822
2019-07-01,0.016557773203257797,0.009383969971296091,0.01987951807228905,-0.02255114152063109,0.0098613888697332,0.014592217484008518,0.02131407433503596,0.004181644780280269,-0.0032928586128834203,0.0042787286063570296,0.014027630180659001,-0.01744875487040487,0.026088831392841794,0.03438395415472795,0.018572621035058523,0.01870474658085275,-0.005249343832021025
2019-07-02,-0.011181546046839186,0.017718473148856884,-0.011813349084465408,0.002714285714285669,0.010243102977328666,0.02426610625861958,0.008106243532252533,0.004456458211572256,0.007433409043981154,-0.024345709068776533,-0.01718717250052404,0.01172413793103444,0.0065139735238495255,0.003324099722991525,-0.02581438229870936,0.01382033563672258,-0.02902374670184693
2019-07-03,0.04576618288665313,0.005284255776464297,0.005110579796772319,0.0066961105570593205,0.003971880492091406,0.004392011028115261,0.01009409751924717,0.0131645937886391,-0.003142720502835372,0.016219588271989993,0.02153977393900619,0.004856850715746486,0.007724425887265296,-0.004693539480949749,-0.005467928496319607,0.0058422590068158975,0.008152173913043459
2019-07-05,-0.007449978714346495,0.04873120757907956,0.015134845826767052,-0.007146900651004762,0.0007567617062416154,0.0012128949888285945,-0.007283197831978283,0.006963388370423429,0.0032896991296003097,-0.022099447513812098,-0.008559498956158595,0.0008479606546256679,0.0029003521856223458,0.005825242718446644,-0.00814125607950933,0.010067763794772588,0.018867924528301883
2019-07-08,-0.011880763457001953,0.05259831539417403,0.013034563561804324,-0.10297412871498823,-0.01224434876210978,0.023335883703136995,-0.02107148950691007,0.031581949098167694,-0.014618484869184933,-0.015065913370998163,-0.004843124868393445,-0.0015250360077946334,0.008262755629002472,0.005239933811362452,-0.00522332373947354,-0.010254935786850772,-0.08465608465608465
2019-07-09,-0.0013890094626269889,0.0006779004454773307,0.007083995952002153,-0.015347798416833647,0.06293420514916237,0.0030218068535825537,0.0027886710239650725,0.003731859018659467,0.020866551126516475,0.041427660930529076,0.016292848074481725,0.0213831141281291,0.02069248104896526,0.03264746227709181,-0.006643806258036733,0.007068848649172121,0.02023121387283222
2019-07-10,0.03851169260192977,0.0016452143617535775,-0.00043066322136087187,-0.006858710562414383,0.004485454312443959,-0.009876696586638478,0.018162857391153198,0.0016524373450839125,0.027570283851690913,0.019583843329253448,0.038725796377264254,-0.004652322007144605,0.03050983540746688,-0.004782146652497321,-0.009708737864077777,-0.012499999999999956,0.019830028328611915
2019-07-11,-0.0013393604553825211,0.010048309178743997,0.021111589831968924,-0.003249918752031178,0.013587649910691502,-0.011951441387747397,-0.005206555138272395,-0.008179818531756977,0.0011234469997356555,-0.009003601440576103,-0.014832631789937878,-0.0313830231199399,-0.045383716400467566,-0.007207688200747575,-0.01350762527233107,0.04771178188899694,0.0
2019-07-12,0.027074601844090607,-0.020176009183087817,-0.00689170182841059,0.002323117052494217,0.03631443136761292,-0.015810527652549422,-0.0009438009438009765,-0.014554023147827277,0.0052808766255196815,0.005451241671714069,0.0,-0.009651012494614308,0.02326055906957758,0.017208927130949236,0.021863957597173078,-0.01059479553903342,0.0
2019-07-15,0.034358932506324935,0.018736551896499698,0.010196855969409446,0.0053267189850769725,-0.0027705575124499227,0.04499999999999993,0.004895225008588078,0.02194247134116334,0.013592488016284765,0.010843373493975905,0.002848423194303118,0.012268337248759975,-0.01615154536390817,0.022733280465239147,0.003674086881348515,0.015592710877324834,-0.033333333333333326
2019-07-16,-0.004260691178791132,0.07225682798275046,-0.03042198233562321,0.007523054521922035,-0.018658520691969493,-0.02021916962494219,0.0037603623621913496,-0.018787419998623545,-0.01982378854625555,-0.0166865315852206,-0.015216068167985375,-0.01280728898057426,-0.010133765707336817,-0.017575600930472945,-0.02777777777777779,-0.009064002959674466,0.02298850574712641
2019-07-17,0.009627575277337597,-0.022884082581106524,-0.0105552342394446,-0.01629867523083095,0.0035993545984858155,0.024543163201008245,0.0013622818220520028,0.023144901108149707,-0.02154659616655663,0.0115151515151517,0.012978986402966575,0.013234653896386783,-0.014946764946765057,-0.007926861352275605,-0.001993355481727521,-0.015120403210752364,-0.005617977528089901
2019-07-18,-0.004865989090766409,-0.0029223585583030287,0.0011690778898143517,0.0012242899118510842,0.002102399208508521,0.01860450813370651,0.0007652410509311203,0.0010967918837401225,-0.019251553634152874,0.030557219892150878,0.009965426072808592,0.0045544384291484885,0.002286426938266528,-0.000761097571647884,0.027296937416777523,0.005496588324488183,-0.039548022598870136
2019-07-19,0.01770140778421858,-0.019961471424639998,0.000729820464165698,-0.007499796201190234,-0.031469825990373845,-0.0037736988286438677,-0.013933729821580254,-0.002328129279649427,-0.0075074040911908835,-0.005813953488371992,-0.012283527990334275,-0.01650983746792134,-0.024056408129406792,-0.024150743099787597,-0.0071289695398574215,-0.01187558906691788,-0.007352941176470562
2019-07-22,-0.009411462928584857,0.016343111743452488,0.023337222870478236,0.0034496919917863522,0.0011467889908256534,0.015636837479923615,0.005083577459934485,0.012079615648593167,0.0181818181818183,0.03157894736842093,0.005504587155963359,0.009480734104549082,0.006799830004249996,0.022028827848789678,0.019147084421235805,-0.0011446012972148312,-0.007407407407407418
2019-07-23,0.01740661060043025,-0.03379996316080314,-0.042901938426453734,-0.0044200703937137265,0.0035637011582028144,-0.014859018349992481,0.012516073724817778,-0.012681405126814038,0.013699563794983494,0.00850340136054406,-0.007299270072992692,0.008616232982939787,0.046855213170113874,0.00838211814795109,0.02690008539709643,0.011077158135981646,0.0
2019-07-24,0.018949634755863087,0.026022304832713727,0.030975428145941786,0.008057222724656699,0.019911223842739467,-0.0020292576551473873,0.006858013716027456,0.013737207225771098,0.02494453035702282,0.025295109612141653,0.004084967320261423,0.004185887579019276,-0.01310483870967738,0.022298456260720467,0.20457380457380459,0.02663392519833785,-0.008955223880597107
2019-07-25,-0.1366591102551873,-0.00678186547751769,-0.035100390004333515,-0.0033439360574177845,-0.004725192738124773,0.011987860394537142,0.0027749747729566288,0.0014228606274138134,0.00354237732878504,-0.030153508771929682,0.010374288039056268,-0.013100808166737532,0.0022471910112360494,-0.016262261228704222,-0.03486365205384878,-0.034774609015639335,-0.009036144578313143
2019-07-26,-0.0035409260601144688,0.03292489009447208,0.0405688622754492,0.008797054009819893,0.022113943028485794,0.00892187734293004,0.021383647798742134,0.01447902571041948,0.015688325271277392,0.035048049745618925,0.04388967183410508,0.016334798724247923,0.002853648593558855,0.0897402256625559,0.007868383404864066,0.042508577964163186,0.033434650455927084
2019-07-29,0.03417543859649119,-0.047903649370642065,-0.014674147604661347,-0.008882579598458729,-0.019313042415352588,-0.04983607044660765,0.014532019704433408,-0.05622248899559834,-0.009653752091646317,-0.006007646095030017,-0.010221793635487031,-0.0019931300623383663,0.0039959349593494675,-0.0007223693715386892,0.022178850248403048,-0.014079356372280083,-0.055882352941176494
2019-07-30,0.02743095609689883,0.005992010652463353,0.023507081325740975,0.008266492060893693,0.0031160413810296106,-0.016764432337094348,-0.0025086995225377384,-0.010705957176171177,0.009422926956069722,0.01813186813186829,-0.011496492595479357,0.002294552562250418,-0.010053323508095735,-0.012048192771084376,-0.004339524388127014,0.004636498516320531,0.012461059190031154
2019-07-31,-0.0026417898125979944,-0.023352557435945887,-0.026390870185449278,0.11145385177368294,-0.0009940357852882276,0.011135857461024523,-0.005760181729677183,-0.006393085467338189,-0.0032189531964205154,-0.024824608742579635,-0.001379854129706315,-0.023656096320162745,0.021881390593047056,0.03195121951219515,-0.02894002789400274,-0.04522798597009425,-0.003076923076922977
2019-08-01,-0.0317854482244847,-0.02333010648596323,0.04673992673992666,-0.010663160969909269,0.009247512437810856,0.07422907488986774,-0.003671970624235077,-0.008914450035945265,0.005296131240715596,0.0005534034311012181,0.038491906829846156,8.684324793728493e-05,-0.00580348208925352,-0.004963365634601757,-0.016517055655296264,-0.034416086620262965,-0.03703703703703709
2019-08-02,0.0014465247499360068,-0.003469124789374556,-0.024916013437849993,-0.007234608002362419,-0.14227264044563026,-0.026948651102844168,-0.003030303030302939,-0.030175540403307832,-0.014198522325730822,-0.025995575221238854,-0.05170119749097124,-0.001476207016325115,-0.01046698872785834,0.018052256532066435,-0.02391383716684925,-0.023027633159791727,0.025641025641025772
2019-08-05,-0.024750040976889154,0.020887209071016377,-0.05785242606948038,-0.014128494943485892,-0.06826965904682547,-0.032722237273849264,-0.05263205454694819,-0.06903515332834698,-0.0221584984358707,-0.04429301533219765,-0.09661254760473037,-0.056439690407861565,-0.04251423921887709,-0.058329444703686395,-0.03291565363755378,-0.08434105349456855,-0.04687500000000011
2019-08-06,0.009410014005602374,-0.040530007794232215,0.02239829346335509,0.009277417408357191,-0.0038166467481398625,0.035136312710071005,0.07966227061187237,0.008917811520848362,0.00899760063982935,0.030897207367795776,0.05480363878411354,0.04009216589861753,0.05183768854896953,0.024281466798810714,-0.008508992457938458,-0.0019026301063232998,0.07540983606557372
2019-08-07,0.012314096171356814,0.024928919577579256,-0.017138599105812058,0.03415290337045063,0.00634674922600631,0.026156760169568027,0.03927395389928523,-0.013616817964643979,0.002179800515225594,0.004322766570605152,0.010307109802271786,0.015152857775808659,0.004039587962027857,0.00943396226415083,-0.016383850204798156,0.009643417806683097,-0.009146341463414531
2019-08-08,0.02064505075598566,0.20889681478179023,0.009097801364670088,0.01423616129498484,0.0198431010613751,0.047727872022501616,0.015533230293663047,0.06272624525712445,0.03915106775639332,0.0117647058823529,0.021236727045596426,0.0465258379888267,-0.1522832428082881,0.00790797987059677,0.039262343842950465,0.029098178587294354,0.09846153846153838
2019-08-09,-0.013806706114398382,0.02696279298475668,-0.024943651389932375,0.0012825080156750879,-0.019607843137254832,0.03428411633109607,-0.01932881820257204,0.015573545710684922,-0.016808321704934737,0.0,0.021202854230377266,-0.012011010092584873,-0.06169909824394881,-0.012363290537327654,-0.004770082045411184,-0.022015972372113057,-0.01680672268907568
2019-08-12,-0.025446808510638297,0.07142287127922753,0.008013561411619685,0.0027752081406104967,-0.041692307692307695,-0.008678959606337577,-0.009699697369442095,-0.016381180342583623,-0.025353203019159887,-0.01418037436188313,-0.024955080854461964,-0.015111861544955696,-0.061709661102680724,-0.025999037072701014,0.0019171779141105016,-0.024718605164422924,0.03418803418803429
2019-08-13,0.025980263732425124,0.00789512885446153,0.008408500229322602,-0.016392279307408275,0.011558837694654045,0.00711850538660852,-0.0006268609935746738,0.003954372623574232,0.011517077045273938,0.005178365937859697,-0.03327190827190829,0.037887879307388905,-0.008894878706199427,0.033860603064755246,0.025066972828166945,0.03236026250282875,0.0440771349862259
2019-08-14,-0.06545516448908373,-0.0348063848655038,-0.06807155852031532,-0.00577158935141775,-0.02348833518489124,-0.04500893679250395,-0.010271287439234777,-0.05514316012725351,-0.037102473498233146,-0.028048082427017618,-0.019167637403367577,-0.02411628675256028,-0.05276040250203984,-0.0282094190772173,-0.042561134963599034,-0.03748355984217455,-0.03693931398416894
2019-08-15,-0.018534541645794378,-0.009417349360692273,-0.07499593297543516,-0.01175531528916629,0.007476027953843722,-0.004452132486388316,-0.0004753228234175566,-0.013066378066378004,-0.01175671083927976,-0.005889281507656108,-0.004318721658389202,0.0005077860528097666,-0.010623026126902024,-0.013038130381303858,0.014817703255995296,0.005010248235026271,-0.0273972602739726
